SK_ID_BUREAU,MONTHS_BALANCE,STATUS
5736636,-24,X
6117674,-25,0
6827488,-1,C
5190070,-9,C
6708038,-65,0
6109829,-37,X
5890046,-83,0
6607937,-46,C
6485257,0,0
5002601,-43,0
5902022,-9,C
5999675,-40,0
6372179,-18,C
5317736,-48,C
6091180,-11,X
6404252,0,C
6642791,-27,X
5576162,-93,X
6567417,-15,C
6387888,-4,C
6731648,-74,C
6357028,-41,C
6151104,-34,C
6146817,-21,X
6370103,-2,C
5963492,-15,C
6030809,-8,C
5454167,-9,0
5829366,0,C
6279844,-22,C
5369552,-64,C
5374240,-46,0
5417486,-89,0
6010650,-7,C
6618683,-25,C
6634618,-25,0
5095006,-4,X
5575990,-46,X
6176461,-31,0
5028484,-2,0
5961416,-12,C
6108600,-29,C
6284706,-29,C
5762475,-44,0
6262299,0,0
6190745,-15,X
6264271,-72,0
6839790,-37,C
6100080,-83,X
5775690,-19,0
5002329,-92,C
5709626,-25,C
6469441,-8,X
5095719,-83,0
5491479,-1,C
6586465,-68,0
5892605,-5,0
5943649,-38,C
5993305,-48,C
6689104,-4,C
5922518,-1,C
5843765,-21,X
6045791,-23,C
6287114,-66,C
5178161,-4,0
5851989,-8,C
6189224,-45,C
5502438,-19,C
5706612,-14,C
5009600,-14,C
5975791,-4,C
6603204,-14,C
6797370,-4,0
6101006,-62,0
6612206,-14,C
6412660,-10,C
5678766,-39,X
6804262,-11,C
5807180,-30,C
6457619,-20,0
6800369,-11,C
6772004,-44,C
5536474,-26,X
6273802,-34,C
6653997,-23,C
5742720,-10,C
6436166,-96,X
5041580,-40,C
6051523,-63,C
5877993,-17,0
6540119,-14,C
6602949,-30,C
5883206,-25,X
6577092,-2,X
5984595,-3,C
5928834,-3,0
5818500,-87,X
6730174,-20,C
5185583,-32,C
6641377,-70,C
6065713,-12,X
5399073,-5,0
6740858,-7,C
5883078,-2,C
6792940,-83,X
5823992,-33,C
5360939,-54,0
6025881,-49,X
5924963,-48,0
6240031,-24,C
6719338,-26,X
5795741,-22,C
5314715,-72,C
5817846,-7,C
6351449,-37,C
6092425,-1,0
6536420,-23,C
5265615,-26,C
6298717,-38,X
5478692,-80,X
5984417,-50,C
6395268,-5,C
6324953,-47,C
5089820,-8,C
5729862,-10,C
6339341,-36,C
6205869,-17,C
5874984,-12,C
5492571,-35,X
5297006,-13,C
6183562,-9,C
6685784,-13,C
6733141,0,X
6059461,-17,C
5737146,-11,1
6262204,-74,0
6078120,-54,X
5667913,-8,C
6191410,-32,X
5946124,-42,C
5024472,-1,C
6744636,-37,0
6202201,-68,X
5785166,-5,0
6510294,-26,C
5126613,-22,C
5876465,-37,X
6609965,0,C
5078506,-32,C
5567947,-11,X
5353783,-87,0
6134372,-5,0
6162367,-61,C
6317707,-17,0
6249085,-67,C
5954440,-30,C
6524356,-78,X
5085770,-6,0
6835065,-17,C
6029842,-31,C
6100731,-5,C
6610630,-51,0
5445181,-13,C
5353738,-25,0
6782399,-15,C
6264396,-64,0
6472087,-25,0
6397584,-3,X
5428958,-29,C
5262873,-40,X
6242066,-10,X
6213462,-16,0
6828294,-37,X
6184944,-20,X
5563614,-3,X
5916025,-39,C
6432976,-84,C
6177580,-60,C
5372710,-29,C
6001360,-7,0
6442372,-5,C
5445168,0,C
6560119,-20,C
6691191,-29,C
5279119,-35,X
6834657,-10,C
5789875,-17,0
5142927,-7,0
5713111,-9,C
6432885,-17,X
5197248,-15,C
5817120,-46,C
6472809,-74,0
6008875,-6,X
6152665,-13,C
5924673,-39,C
6263420,-27,X
6374345,-60,C
6207839,-15,C
6759304,-36,C
6140797,-36,X
5388705,-64,X
6733154,-11,C
5159362,-10,0
6436257,-43,C
6796122,-14,C
6278887,-3,X
5405216,-22,0
5876111,-3,0
6121923,-51,C
5408109,-44,C
6205784,-1,C
5677329,-95,0
5477781,-77,C
6005578,-30,C
5113388,-44,0
6810114,-23,0
5417222,-73,X
5409089,-34,C
6424787,-50,C
5897508,-87,C
5444651,0,C
6229140,-19,C
6312057,-22,C
6387667,-12,C
6501024,-10,C
5759559,-56,X
5964527,-21,C
6610062,-4,X
6688366,-15,0
6399339,0,X
6688113,-18,0
6311713,-2,C
5046047,-33,0
5964963,-81,0
5415582,-27,X
5923713,-81,0
5563474,-27,0
5833691,-78,0
5369493,-83,X
5554711,-72,0
6567608,-39,C
5890903,-1,0
5264641,-77,0
6410167,-35,X
6839920,0,C
6085561,-35,X
5149049,-3,0
5872639,-2,0
6523196,-29,C
5360645,-72,X
5994111,-66,X
5401325,-29,C
5711090,-91,0
6369852,-18,C
6651414,-35,0
6111572,-63,C
6122323,-69,C
5906245,-40,C
6183006,-31,C
6602329,-9,C
6093830,-53,X
6011923,-53,C
6530548,-4,C
6406944,-30,C
6451049,-18,C
6373970,-30,C
5921219,-17,C
6327285,0,C
6483605,-47,5
6327091,-16,C
6612601,-21,C
6618386,-50,X
5642260,-7,0
6333560,-51,X
5264847,-1,C
6234557,-76,0
5646400,-8,X
6183900,-3,X
6094793,-42,0
6085475,-20,C
6804896,-24,0
5934628,-17,0
5491332,-19,X
6147409,-14,0
5867293,-51,0
5343374,-24,C
5890602,-4,0
5567546,-6,C
6730586,-14,X
5574808,-14,0
6755802,-8,C
6830550,-30,0
5968825,-6,C
5122276,-2,C
6009779,-54,C
5467882,-33,0
6614337,-18,0
6569450,-68,5
6720096,-46,X
6091421,-78,0
5945523,-62,0
5867975,-48,X
6324631,-13,C
5851871,0,C
5825883,-38,C
6423253,-12,C
5861385,-4,X
6036966,-29,C
6483873,-88,C
5436293,-30,C
5296390,-17,X
5022018,-21,X
5336677,-62,C
6202425,-12,X
5816033,-8,C
5843227,-2,X
6057659,-51,C
6425022,-40,C
5760754,-47,0
6671288,-9,0
6059357,-75,0
6416431,-10,C
5268380,-31,C
5820149,-50,C
6410325,-16,C
5265368,-8,C
6303299,-49,C
5730487,-23,X
6668593,-23,0
6690357,-40,C
6333799,-3,C
6726256,-22,C
6169238,-43,C
5501105,-8,0
6098757,-45,C
6196505,-58,C
6607941,-70,X
6032871,-33,C
6610519,-25,X
5993408,-24,X
5322480,-7,0
6485663,-1,C
6828522,-17,C
6577272,-60,C
6457245,-14,X
6519092,-57,C
6053521,-24,X
6135105,-11,0
6163283,-5,C
5816929,-8,0
6206081,-8,0
5764830,-6,0
6652248,-25,C
5313751,-50,0
5772424,-3,X
6176097,-57,C
6800250,-23,0
6122469,-7,0
5297631,-10,0
5561745,-91,C
6478500,-15,C
6804205,-37,0
5628888,-4,C
6388219,-17,0
6363601,-21,X
5258179,-51,C
6416288,0,C
5718476,-16,C
5929537,-12,C
6763851,-22,C
6539265,-11,C
5552181,-57,0
5509768,-23,0
5938335,-28,C
6433530,-12,X
5053539,-45,0
5919520,-24,0
6827156,-17,C
6435856,-39,0
6334030,-76,X
6039996,-21,C
6420533,-90,X
6579440,-12,X
5680860,-27,C
5790857,-26,C
5720340,-24,0
5642095,-42,X
6594503,-51,0
6057411,-67,0
6420971,-38,X
6638175,-7,0
6433355,-25,C
6206895,-69,C
5041629,-44,C
6472651,-84,C
6798201,-68,X
6658602,-62,C
5170361,-88,0
6629280,-83,C
5095753,-82,X
6747074,-36,X
5892734,-59,C
5732288,-5,C
5120076,-82,X
5399025,0,C
5810946,-29,0
5825264,-46,X
5727372,-20,2
6277336,-16,C
6229512,-50,C
6359860,-57,C
5522515,-8,C
5566652,-36,C
5790402,-1,C
6736647,-31,X
5361565,-59,C
6360639,-76,0
6719227,-74,0
5915730,-46,C
5960554,-22,C
6159550,-20,0
6469359,-3,C
5038527,-37,C
6270497,-34,X
6507522,-40,C
6177651,-31,C
6723380,-27,X
6674209,-13,0
6033482,-25,C
5775214,-2,C
5759592,-19,0
6699597,-16,0
5149970,-95,0
6546600,-82,C
6596886,-52,0
6264272,-79,0
6431594,-22,C
6151165,-15,X
6579402,-21,C
6637655,-15,C
6024601,-62,C
6775321,-12,C
6089857,-87,0
6517411,-27,0
6828144,-54,C
6659073,-82,C
5814928,-30,C
5891651,-26,C
6771795,-42,0
6428462,-33,C
5905448,-12,C
5149351,-64,C
6254818,-5,C
5135791,-43,C
6570548,-25,0
6531763,-55,C
6693179,-86,X
5719338,-1,0
5243848,-38,0
5916139,-8,C
6431347,-9,X
6464829,-70,C
6707298,-22,C
5132371,-19,C
6097443,-1,0
5565586,-73,X
6309801,-1,0
5976524,-50,C
6356539,-23,C
5965237,-46,X
5932522,-55,C
5823116,-96,C
6174642,-7,0
6709836,-2,C
6526710,-59,X
5360186,-50,X
6406369,-52,X
6031546,-20,C
6399458,-53,C
6464231,-11,0
6804853,-58,C
6438879,-2,C
6830444,-39,X
6332999,-2,X
5867880,-55,C
6604389,-39,C
5555404,-7,0
5500887,-35,C
6239665,-32,C
6154934,-13,0
6082164,-49,1
5812471,-14,C
6250598,-56,X
5454507,-1,C
5903705,-59,C
6634861,-15,C
6724044,-13,C
5873299,-17,X
6159743,-10,X
6343526,-32,C
6326469,-22,0
6057313,-37,X
6121048,-22,X
6781965,-42,C
5951372,-6,X
6452887,-20,X
6159891,-3,0
6549894,-5,C
5270858,-50,C
5536705,0,C
6740728,-68,0
5645448,0,C
5369438,-57,0
5360204,-45,X
5142913,-14,X
6281309,-84,X
5230643,-16,C
5121273,-8,C
5960180,-44,0
6816739,-35,C
5125410,-3,C
6000610,-24,C
5709540,-31,C
5262512,-4,0
6569495,-53,X
5906287,-23,X
5518383,-3,C
6158625,-20,0
6356086,-26,C
5297108,-10,C
5984104,-51,C
6805111,-13,C
6804215,-68,X
5708443,-30,0
5982383,-26,C
5617533,-57,C
6436704,-64,X
6684733,-33,0
5406242,-66,C
6333311,-78,0
5563304,-61,C
5954278,-30,X
6066657,-45,X
5775506,-30,0
5988160,-89,0
5137101,-43,C
5439205,-45,1
5535657,-14,C
6671542,-38,0
6549515,-82,X
5001721,-17,C
6248025,-9,0
5983504,-82,C
6550139,-21,C
6686201,-35,X
5089488,-30,0
6243957,-5,0
6781977,-10,X
6711359,-54,C
6346595,-8,C
6010150,-35,0
5558982,-32,C
6223491,-8,0
5814982,-10,X
5468066,-57,C
5839327,-63,0
6731500,-26,C
5258514,-50,C
6571433,-1,1
6223730,-25,C
6097332,-30,X
6733033,-87,0
5823816,-3,C
6215580,-43,C
6061599,-10,X
6549177,-59,0
5958976,-6,C
5742546,-4,C
6517818,-38,X
6059753,-10,X
5182869,-21,C
6009864,-6,C
6583341,-37,X
5624992,-17,C
5851850,-7,0
5951785,-33,C
5355544,-9,X
5451767,-75,C
6398618,-31,X
5344102,-17,C
6388417,-19,0
5097013,-76,C
5898225,-5,0
6097991,-9,X
5641892,-11,0
5952956,-36,0
6431960,-26,X
5164934,-78,0
5814744,-23,0
5265328,-34,C
5906643,-22,X
6040320,-61,C
5789329,-42,0
6280866,-10,0
5315023,-29,C
6575332,-5,C
6147874,-6,0
6046814,-41,0
5096964,-71,C
6039915,-63,X
6436606,-19,X
5790560,-45,C
6433460,-36,C
6809702,-15,C
6060080,-63,C
6223493,-56,0
5828927,-32,0
6388772,-42,C
5009743,-5,C
5820594,-7,0
6013383,-30,C
5313682,-63,0
6172839,-20,X
6654298,-25,0
5791318,-48,C
5005384,-10,C
5548359,-25,C
6233259,-27,C
6639335,-15,C
6460455,-12,0
6021573,-4,0
5231875,-2,C
5659121,0,0
5625537,-59,0
6807149,-44,C
5943548,-25,X
6370040,-92,0
6817018,-9,C
6559635,-40,X
6406890,-7,0
6501000,-10,C
6517741,-8,0
5113436,-43,C
6269917,-50,X
5878237,-75,C
6116515,-2,C
6070422,-4,0
6000577,0,X
5709267,-16,0
5919062,-9,C
5982089,-30,C
5625867,-39,0
6056923,-2,C
6664772,-65,0
6090088,-49,X
6810467,-36,X
6351156,-57,C
5343580,0,C
5832431,-1,C
6144061,-62,0
6107721,-37,0
6281325,-52,X
6374672,-27,0
6248338,-26,C
5932765,-7,C
5960391,-58,X
6202962,-85,X
5952412,0,C
5162755,-26,X
5678881,-36,0
6161736,-11,X
6356612,-14,C
5236663,-13,0
6140329,-10,0
6569402,-41,C
6068925,-16,X
5518256,-18,C
5795278,-19,X
6249834,-14,X
5266123,-22,0
6076745,-26,X
6374610,-15,X
6090078,-33,3
6304442,-88,0
5467709,-40,C
5271137,-25,0
5715699,-3,C
6205121,-24,C
6005704,-11,C
5513772,-31,C
6086307,-43,C
5408585,-48,1
6087198,-49,0
5264850,-28,0
5466395,-22,X
5360950,-9,X
6138813,-1,C
6637067,-59,C
5371938,-69,X
6398801,-40,0
5121312,-31,X
5145984,-82,X
6189347,-18,C
6308441,-94,0
5609732,-3,C
6047424,-16,C
6325519,-16,0
5901612,-29,0
5857915,-52,C
6342515,-35,0
5365353,-36,C
6689347,-60,C
5727576,-71,C
6068751,-37,X
6367712,-42,C
5142904,-39,0
5743112,-2,X
6524451,-85,X
5189706,-85,0
5094909,-23,X
6728432,-41,C
6416121,-1,C
6730507,-55,C
6602408,-30,C
5915337,-7,C
5946883,-11,C
6634261,-9,C
6580285,-20,X
6189142,-64,C
5963628,-5,0
5712699,-38,X
6173124,-16,X
6137321,-10,0
6586625,-45,C
6012368,-5,C
6117687,-18,X
6530188,-9,C
6187288,-24,X
5885031,-3,0
6615339,-14,C
6108863,-91,0
5678291,-26,0
5088528,-81,C
6734584,-53,C
5376799,-11,C
6390663,-19,0
6324331,-28,C
5994596,-12,0
6664977,-40,C
5265120,-21,C
6637098,-11,C
6069022,-19,C
5223955,-45,C
6612168,-18,0
6317730,-3,C
6007570,-1,X
6410077,-27,C
6150458,-35,C
5876837,-79,0
6442850,-11,X
5116805,-36,1
5953469,-27,C
6170173,-9,C
5197288,-22,C
5626661,-14,0
6168956,-91,X
5875724,-14,X
5237680,-14,C
5137082,-3,X
5518812,-41,0
6459897,-37,C
5178830,-56,X
5919285,-33,C
6010846,-16,X
5513828,-56,C
6254306,-29,X
5515014,-71,X
5872260,-13,C
6639339,-43,C
6539585,-38,C
5983693,-26,C
5384927,-16,0
6233529,-13,0
5104872,-4,C
5017869,-20,0
5764647,-47,C
5902944,-1,0
6796561,-20,X
6024843,-3,C
5021901,-20,C
5916366,-78,C
5125168,-36,C
6836854,-2,C
5345008,-22,C
6124518,-19,X
5795870,-26,C
6688250,-7,C
6605744,-79,C
5770859,-17,C
5739243,-19,X
5398706,-7,0
5364980,-63,C
6006646,-1,C
5743001,-39,C
6670985,-31,C
6152370,-25,0
5170132,-3,C
6255569,-46,0
6432308,-57,C
6025342,-20,C
5444289,-23,X
5354955,-21,X
5566437,-21,C
6702443,-20,C
5980998,-6,C
6108165,-38,X
5336030,-21,C
6054276,-8,C
6248939,-75,C
6472929,-62,0
5965341,-18,X
5143150,-78,X
6785842,-16,C
5096836,-13,X
6326622,-8,C
6593504,-43,X
5360189,-35,X
6009598,-7,0
5987628,-19,C
5376908,-44,C
5029670,-33,0
6015514,-40,C
6479912,-6,C
5004382,-21,0
6251497,-1,C
6220857,-18,C
6108173,-5,0
6443008,-39,C
6689817,-33,1
5772745,-32,X
5010354,-54,C
6235224,-12,X
6594467,-21,C
5517942,-19,C
5742217,-6,0
6096687,-1,C
5815729,-3,X
6109860,-47,C
6388535,-45,0
6317901,-21,0
6100728,-27,C
5490277,-81,C
5812101,-80,X
6737858,-67,C
5048613,-42,X
6160971,-46,X
5033929,-6,C
6242273,-4,0
5874434,-69,0
5951260,-11,C
5878772,-14,0
6298328,-39,C
5626737,-19,C
5615476,-6,0
6125312,-48,C
6174901,-56,C
5726345,-3,X
6780804,-34,C
5116901,-9,0
6008176,-17,0
6284281,-4,0
5719589,-42,X
6075134,-27,0
6430633,-14,C
5968045,-41,C
6274255,-28,C
5424583,-10,0
6536979,-24,C
5720102,-4,X
6279799,-7,0
6479817,-24,X
5984775,-26,0
5891131,-15,C
6029078,-1,X
5279394,-4,C
5839406,-12,C
6415722,-17,0
5468536,-11,C
6088336,-61,X
5832377,-64,X
6025518,-13,0
6148167,-13,C
5950210,-9,X
5914946,-31,0
6063497,-28,C
6154847,-29,C
6781987,-42,C
5761226,-36,C
5541372,-14,X
6645938,-8,0
6302254,-5,X
6583941,-33,C
6309459,-9,0
6326372,-60,X
6192993,-26,C
6312268,-37,0
6518556,-6,C
6093506,-18,X
5016514,0,C
6010743,-67,X
6817361,-9,C
6151285,-20,X
5632175,-39,C
5975964,-12,C
5993662,-67,0
6117392,-34,0
5513490,-5,C
5514939,-43,0
5236807,-19,X
6528073,-34,C
5626937,-35,0
5761661,-22,X
6176709,-91,C
5365467,-54,C
5005834,-2,C
5126487,-5,X
5164883,-35,X
6507403,-14,0
6670622,-20,C
5929762,-30,C
5537448,-3,C
5844130,-1,C
5891709,-70,0
6100340,-71,C
5223977,-10,C
5907846,-30,C
6121660,-15,1
6827329,-50,C
6088886,-48,C
5897309,-20,C
6794122,-7,0
6025268,-9,C
5729957,-44,C
5369398,-13,0
6684146,-36,0
6031012,-9,0
6415366,-7,0
6775215,-17,X
6452847,-50,X
6659500,-81,X
6387552,-25,0
6727896,-8,X
6410696,-14,C
5060385,-28,X
5271500,-32,X
6641253,-88,X
5677328,-32,0
5174888,-41,0
5948992,-3,C
5065771,-16,X
6274005,-70,0
5874610,-23,C
6498133,-7,C
5465635,0,C
6833030,-11,C
5016676,-37,C
5208406,-30,0
5995892,-3,0
6400062,-61,0
6410143,-8,C
5943086,-2,X
5567802,-51,C
5984377,-11,0
5603333,-43,0
5069060,-4,C
6723612,-2,C
5790601,-70,X
5002759,-24,0
6190576,-40,C
5685795,-47,X
6032733,-1,C
6635467,-38,C
6007323,-31,C
6639968,-47,0
5969113,-80,0
5384278,-68,C
6123567,-35,C
6499733,-18,0
6526763,-72,C
5069034,-18,1
6153888,-83,0
5710375,-12,C
6684908,-78,0
6000340,-51,0
5067929,-68,0
5817347,-27,C
5871897,-94,C
5836968,-44,C
6693026,-39,0
5892010,-28,0
6508133,-12,0
6548483,-12,C
5196426,-65,C
6183454,-22,0
6834602,-11,0
6343440,-15,C
5271559,-29,C
6086088,-44,C
5198564,-30,0
6250194,-27,X
5853614,-19,X
6033421,-55,C
6218000,-5,C
5812959,-84,C
5868339,-1,0
6436391,-89,X
6368100,-31,X
6363718,-8,C
5100399,-39,X
5945393,-43,C
6497746,-47,C
5028609,-33,X
5121734,-9,C
6162616,-40,0
5079052,-7,0
5867734,-50,X
5985164,-48,C
6793095,-21,C
6434652,-8,X
6465114,-57,C
5854298,-11,0
6007386,-11,C
5002877,-95,X
6730267,-14,0
5984357,-4,C
5963841,-22,C
5720692,0,C
6010426,-31,X
5585566,-36,X
5739221,-21,X
5401503,-28,X
5022293,-60,C
6117663,-38,0
5296651,-19,X
6019189,-28,C
5735341,-9,C
6099968,-34,X
6284760,-27,0
5143473,-18,C
6111522,-14,X
6415422,-31,0
5262937,-63,X
6671688,-4,X
5061915,-64,0
6105047,-28,X
6040661,-16,X
6345618,-4,0
5853776,-7,C
5542238,-52,C
6283733,-55,C
5359523,-5,C
6630836,-36,C
5934390,-3,C
6243646,-12,0
5178632,-45,0
6737081,-30,0
6011950,-2,C
6498481,-10,C
5401569,-21,0
6388525,-72,0
5078946,-25,C
6697922,-52,C
6025240,-31,X
5125829,-14,C
5149083,-26,C
5867879,-62,1
5182836,-36,0
6209073,-62,X
6206598,-9,0
6591417,-9,0
5815646,-30,C
6287298,-11,0
5924189,-22,C
5934065,-38,0
5726681,-10,X
5372611,-9,0
6062016,-21,X
5053791,-12,C
5897309,-5,C
5615705,-10,C
6526536,-7,C
5839264,-12,C
6764993,-12,0
6827259,-11,C
5829831,-33,0
6312259,-15,0
6278887,-29,X
6109551,-53,X
5492701,-49,0
6689156,-55,0
6209844,-6,C
6358893,-33,0
5241862,-13,C
6229589,-8,C
6021450,-5,C
6250761,-7,C
5993702,-39,X
6071239,-8,0
5915175,-13,0
6716954,-42,C
6528153,-35,0
6776558,0,C
6776699,-39,0
5205666,-8,X
6548730,-4,C
6410671,-5,0
5999102,-24,0
6576719,-77,0
6214877,-3,C
5903666,-55,C
6356923,-39,X
6078925,-54,0
5867178,-70,C
5406345,-5,C
5950461,-77,0
6631770,-8,0
6254670,-20,C
5618572,-38,C
5981553,-21,0
6248743,-20,X
6096565,-45,X
5752308,-92,0
5708269,-31,X
6659505,-5,X
6279975,-51,C
6766149,-81,X
6389272,-9,C
6835002,-29,C
5359748,-41,0
5500376,-17,C
6804268,-84,C
5148466,-80,0
6692162,-2,X
6641385,-29,0
5752662,-1,0
5344468,-31,C
5730099,-80,X
6285143,-31,X
6139772,-1,C
5951870,-1,X
6232052,-36,C
6077233,-52,C
5903630,-10,0
6085101,-12,X
6124257,-19,C
6279544,-32,C
6360072,-8,C
5242817,-8,C
6544762,-54,C
6772340,-67,C
6279395,-34,C
6836105,-71,C
6023037,-25,C
5011927,-7,C
6012242,-88,X
6670867,-55,C
5465067,-4,C
5625123,-19,C
5585539,-20,0
5947308,-46,X
5738586,-21,X
6734438,-39,C
5709722,-21,C
6279114,-10,0
6732089,-40,C
5960915,-20,C
6587725,-31,C
5905590,-64,C
5401638,-5,1
5258441,-4,C
5790734,-32,C
6116448,-58,1
6558761,-29,0
5868300,-23,0
5223373,-79,X
6001363,-6,C
6835332,-70,X
5937472,-84,0
5243119,-52,C
6484140,-54,X
6064161,0,C
6724108,-15,X
5857949,-11,0
6109394,-39,0
6432468,-56,0
6531448,-11,X
5742793,-17,0
5117158,-72,X
6550387,-58,0
6834893,-14,0
5959556,-3,X
6061764,-41,C
6064476,-26,C
5932301,-42,C
5537029,-11,0
6435866,-34,X
6370334,-56,C
6063891,-5,0
6778584,-94,X
6122026,-90,3
6061902,-49,C
5295660,-46,0
6778749,-44,X
6327080,-8,C
6518211,-8,0
6159517,-34,0
6387893,-17,1
5924986,-3,C
6366601,-30,0
6255100,-21,C
6415407,-34,C
5417312,-14,C
5982296,-28,C
5671339,-17,C
6078590,-30,0
6531550,-54,C
5945542,-18,C
5584955,-49,0
5702746,-20,0
6617488,-45,0
6169882,-70,X
6559198,-4,C
5615861,-88,0
6224111,-17,C
6835348,-42,1
6011740,-29,C
5112685,-3,C
5985026,-29,0
5522530,-81,0
6742803,-27,C
6796133,-18,C
5658917,-29,X
6356232,-4,C
5937620,-10,X
6036592,-2,0
5078983,-19,0
5946627,-36,C
6407628,-60,C
6027944,-9,X
5853794,-91,C
5502031,-10,C
6435463,-42,C
6654033,-27,X
6835519,-64,X
6778343,-16,0
6137595,-11,C
6646271,-54,C
6652896,-68,0
6248035,-70,0
6351463,-19,X
5874628,-61,X
5501123,-32,C
5089635,-35,0
6298109,-23,C
6567978,-14,0
6090176,-25,C
5237384,-56,0
5474170,-47,C
6117736,-14,C
6321825,-25,C
6080149,0,C
6247841,-78,3
5344919,-52,C
5679869,-12,C
6189683,-76,C
6799266,-11,C
6332400,-30,C
5399104,-86,C
6733312,-6,0
5169534,-6,C
5941145,-44,0
6268846,-81,0
6429127,-15,C
6367956,-4,X
6015281,-3,X
5645652,-2,X
5996743,-29,C
6630070,-93,0
6117200,0,0
6140288,-33,C
5053818,-52,C
6151164,-74,0
6309347,-43,C
5021506,-3,0
6021090,-10,X
6276778,-23,0
5568021,-25,C
6657941,-8,0
6508573,-57,X
5854395,-22,C
6026466,-25,C
6092528,-18,C
5770914,-45,C
6085621,-31,X
5169226,-46,X
6217839,-31,C
6419987,-60,C
5142932,-2,X
5718575,-10,C
5454118,-35,C
5814925,-77,X
5121617,-37,C
5702609,-38,C
6210952,-42,C
6388993,-36,C
6442451,-31,C
6159798,-57,0
6602636,-21,X
6099989,-19,C
6567609,-19,X
5010269,-20,0
6342830,0,C
5957380,-77,X
6420991,-22,C
5089319,-35,C
5492262,-55,0
5492023,-39,C
5937021,-20,X
6169737,-47,0
5863933,-10,X
6492407,-4,C
6117537,-3,C
5438431,-26,C
6147882,-52,C
6039992,-56,0
6647976,-2,C
6777323,-48,0
6708758,-59,C
6689140,-31,X
6746719,-6,C
5541823,-8,0
5003462,-51,C
5918615,-21,C
6364311,-43,C
6786309,-78,C
6518371,-4,C
6594972,-77,C
6806954,-41,C
5012674,-39,X
5946858,-27,0
6547909,-16,C
5079133,-69,C
6234951,-16,0
6669024,-5,C
6187321,-9,X
6333972,-24,X
5819842,-34,X
6406040,-14,X
5017475,-40,1
6302791,-17,C
6235035,-31,0
6437562,-67,0
6234245,-12,C
6539735,-8,X
5933388,-10,C
5936878,-7,0
6665531,-19,X
5106119,-80,C
5004731,-92,X
6046351,-9,C
6518680,-9,0
5062261,-56,C
5837838,-34,X
6827556,-15,C
5867000,-18,0
6547970,-23,0
6443224,-11,C
6155292,-12,X
5957643,-33,0
6547153,-52,0
6613719,-3,0
6053038,-10,C
5243228,-15,0
6095526,-8,0
5478917,-18,C
6730470,-45,C
6005446,-96,C
5690622,-69,C
6484511,-17,C
6827289,-32,X
5952756,-59,0
6369767,-11,C
6832348,-84,C
5925832,-16,C
6009650,-40,X
5706927,-27,X
5502207,-11,C
5562897,-2,X
6805104,-1,C
5236833,-35,C
6478739,-32,0
5198046,-28,X
6219262,-17,C
6046970,-6,C
6624841,-2,C
6036078,-3,C
5005498,-7,X
6040139,-14,C
6659012,-32,0
6437863,-8,X
5896980,-56,X
5752798,-18,X
6186445,-34,0
5561805,-15,C
5500397,-44,C
5012421,-61,0
6332193,-35,C
5878932,-61,C
5932283,-5,0
6125129,-33,X
5417356,-31,0
5345269,-37,C
5036325,-24,0
6299808,-19,C
6087407,-18,0
5915292,-7,0
6579286,-29,C
6471606,-36,C
5625048,-34,X
6778391,-14,C
5376811,-5,C
5468114,-3,C
5229593,-15,0
6308012,-59,C
6536169,-47,X
6077383,-26,C
5742864,-81,0
6566237,-55,C
6735908,-1,C
6122085,-48,0
6086904,-2,C
6804930,-20,C
6407004,-45,X
6097648,-59,C
5632751,-45,C
5866179,-63,0
5089509,-19,C
5602355,-37,X
5958351,-37,C
6832280,-11,0
5126797,-13,C
6732613,-8,0
5445183,-39,X
5837026,-36,C
6566009,-60,C
5568884,-9,0
6364413,-93,0
5923959,-7,C
5400725,-10,X
6525136,0,C
5154197,-20,X
6298656,0,X
6203139,-3,X
6397796,-1,C
5932245,-8,X
5931867,-27,C
6433221,-34,X
6212006,-13,C
5924530,-85,C
6828614,-45,C
6390737,-32,C
5811334,-50,C
5852258,-81,X
5929032,-18,0
5636166,-46,C
6232810,-46,C
6571594,-53,X
5680036,-18,C
6766797,-10,C
5896524,-50,0
6835745,-15,C
6205578,-62,C
5271323,-47,C
6802945,-9,X
6601556,-28,C
6109140,-17,0
6124845,-4,0
6482013,-57,C
6077893,-10,X
6190453,-54,C
6128141,-27,C
